product_id,product_name,product_category,product_weight_kg,fragility_level,is_liquid,premium_level,material_id,material_name,material_type,strength,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,base_cost_per_unit,shipping_category,region_market,strength_norm,weight_capacity_kg_norm,biodegradability_score_norm,co2_emission_score_norm,recyclability_percent_norm,base_cost_per_unit_norm,co2_impact_index,cost_efficiency_index,material_suitability_score
4786,lotion_product_4786,lotion,0.307,low,1,2,94,Wooden Cosmetic Case,Wood/Bamboo,8,0.623,78.17,29.11,59.81,7.67,standard,Asia,0.75,0.347467609,0.822842105,0.121361816,0.341438179,0.467,-0.00795,12.31139645,0.406752632
4787,toner_product_4787,toner,0.152,medium,1,2,60,Refillable Stick Container,Plastic,7,0.337,29.12,51.14,63.66,4.99,standard,Asia,0.5,0.179034158,0.306526316,0.415487316,0.407828936,0.199,0.1931,14.80712162,0.232257895
4788,serum_product_4788,serum,0.194,medium,1,2,133,Aluminium Spray Bottle,Aluminum,9,0.377,4.77,80.05,96.46,11.56,fragile,Asia,1,0.202591284,0.050210526,0.801468625,0.973443697,0.856,0.3182,30.66312989,0.158263158
4789,serum_product_4789,serum,0.031,high,1,2,107,PLA Bioplastic Bottle,Bioplastic,6,0.094,81.66,55.24,45.57,5.86,express,North America,0.25,0.035924617,0.859578947,0.470226969,0.0958786,0.286,0.32455,62.34042487,0.272073684
4790,mascara_product_4790,mascara,0.175,medium,0,2,91,Magnetic Closure Paperboard Box,Paper/Paperboard,8,0.548,72.65,29.32,74.54,3.03,fragile,Asia,0.75,0.303297997,0.764736842,0.124165554,0.595447491,0.003,-0.0795,5.52919707,0.528521053
4791,compact_product_4791,compact,0.372,high,0,2,55,Recycled PET Bottle,Plastic,8,1.275,37.29,42.59,63.54,5.94,fragile,North America,0.75,0.731448763,0.392526316,0.301335113,0.405759614,0.294,0.1082,4.658823526,0.329557895
4792,foundation_product_4792,foundation,0.216,high,1,3,17,Refillable Glass Foundation Bottle,Glass,6,0.362,0.17,80.13,73.22,10.72,standard,Asia,0.25,0.193757361,0.001789474,0.802536716,0.572684946,0.772,0.4352,29.61325959,-0.131063158
4793,toner_product_4793,toner,0.154,low,1,1,32,Recycled PP Compact Case,Plastic,9,0.444,26.89,60.26,56.25,4.91,standard,North America,1,0.24204947,0.283052632,0.537249666,0.280048284,0.191,0.32135,11.05855853,0.427615789
4794,foundation_product_4794,foundation,0.235,medium,1,3,47,Paper Tube Lip Balm Container,Paper/Paperboard,5,0.794,85.28,31.94,93.82,6.53,standard,Europe,0,0.448174322,0.897684211,0.159145527,0.927918607,0.353,-0.1497,8.22418135,0.163405263
4795,lotion_product_4795,lotion,0.15,high,1,3,15,Airless Pump Bottle,Other,5,0.477,40.89,62.35,54.01,8.58,standard,Europe,0,0.261484099,0.430421053,0.565153538,0.241420935,0.558,0.35345,17.98742135,-0.038273684
4796,mascara_product_4796,mascara,0.354,medium,0,3,45,Molded Pulp Tray,Molded Pulp,6,0.856,89.93,26.68,88.8,4.37,standard,North America,0.25,0.484687868,0.946631579,0.088918558,0.841351957,0.137,-0.1772,5.105140181,0.342889474
4797,serum_product_4797,serum,0.198,low,1,1,29,Glass Cosmetic Jar,Glass,7,0.332,0.6,86.71,80.48,11.39,standard,North America,0.5,0.176089517,0.006315789,0.890387183,0.697878945,0.839,0.4647,34.30722881,-0.049805263
4798,foundation_product_4798,foundation,0.05,medium,1,2,56,Recycled Aluminum Deodorant Stick,Aluminum,7,0.139,2.22,75.12,96.14,12.55,express,North America,0.5,0.062426384,0.023368421,0.73564753,0.967925504,0.955,0.2705,90.28776913,-0.079489474
4799,eyeliner_product_4799,eyeliner,0.151,medium,0,1,58,Magnetic Closure Paperboard Box,Paper/Paperboard,8,0.469,92.05,37.11,84.41,4.1,express,Asia,0.75,0.256772674,0.968947368,0.228170895,0.76564925,0.11,-0.05095,8.742004246,0.55768421
4800,toner_product_4800,toner,0.177,low,1,2,18,Glass Dropper Bottle,Glass,7,0.527,7.59,85.74,72.09,7.07,standard,Asia,0.5,0.290930506,0.079894737,0.877436582,0.553198827,0.407,0.49695,13.41555975,0.101868421
4801,foundation_product_4801,foundation,0.333,high,1,2,149,Bamboo Fiber Compact Case,Wood/Bamboo,7,0.67,93.54,46.83,61.95,6.68,express,Asia,0.5,0.375147232,0.984631579,0.357943925,0.378341093,0.368,0.15855,9.970149239,0.384989474
4802,compact_product_4802,compact,0.021,medium,0,1,93,PCR Plastic Lotion Bottle,Plastic,8,0.048,24.03,65.23,49.47,7.5,standard,North America,0.75,0.008833922,0.252947368,0.603604806,0.163131574,0.45,0.40495,156.2499967,0.24088421
4803,mascara_product_4803,mascara,0.152,medium,0,2,93,Stackable Sample Pot,Plastic,9,0.525,26.31,56.16,68.96,7.22,express,Asia,1,0.28975265,0.276947368,0.482510013,0.499224004,0.422,0.2168,13.75238093,0.35648421
4804,foundation_product_4804,foundation,0.47,medium,1,1,122,Frosted Glass Serum Bottle,Glass,6,1.427,2.25,72.81,87.97,11.33,standard,Asia,0.25,0.820965842,0.023684211,0.704806409,0.827039145,0.833,0.28825,7.939733702,-0.142794737
4805,eyeliner_product_4805,eyeliner,0.053,high,0,1,45,Metalized Paperboard Box,Aluminum,9,0.084,1.11,85.08,80.38,7.32,standard,Other,1,0.030035336,0.011684211,0.868624833,0.696154509,0.432,0.4489,87.14285611,0.273905263
4806,lipstick_product_4806,lipstick,0.196,medium,0,2,14,PETG Lotion Bottle,Plastic,8,0.577,29.79,69.73,63.86,7.44,fragile,Asia,0.75,0.320376914,0.313578947,0.663684913,0.411277807,0.444,0.378,12.89428074,0.260873684
4807,eyeliner_product_4807,eyeliner,0.27,medium,0,1,73,Frosted Glass Serum Bottle,Glass,7,0.885,1.72,89.32,72.14,10.43,express,Other,0.5,0.501766784,0.018105263,0.925233645,0.554061045,0.743,0.5325,11.78531072,-0.017468421
4808,foundation_product_4808,foundation,0.169,low,1,1,106,Double-Walled Acrylic Jar,Plastic,7,0.261,16.7,59.16,70.02,6.3,standard,Asia,0.5,0.134275618,0.175789474,0.522563418,0.517503018,0.33,0.2415,24.13793094,0.153736842
4809,lipstick_product_4809,lipstick,0.114,medium,0,1,130,Aluminium Cosmetic Tin,Aluminum,9,0.241,4.48,77.43,77.42,7.6,standard,North America,1,0.122497055,0.047157895,0.766488652,0.645111226,0.46,0.3872,31.53526958,0.276147368
4810,cream_product_4810,cream,0.283,medium,0,2,142,Window Cutout Paperboard Box,Paper/Paperboard,6,0.781,84.59,42.81,93.95,6.27,standard,Other,0.25,0.440518257,0.890421053,0.304272363,0.930160372,0.327,-0.04165,8.028169004,0.269026316
4811,toner_product_4811,toner,0.399,low,1,3,111,Bamboo Mascara Tube,Wood/Bamboo,7,1.078,79.42,39.74,63.68,7.04,standard,Asia,0.5,0.615429917,0.836,0.263284379,0.408173823,0.404,0.079,6.530612239,0.3296
4812,lipstick_product_4812,lipstick,0.317,medium,0,2,21,Double-Walled Acrylic Jar,Plastic,8,0.893,22.56,46.53,74.32,6.36,standard,Europe,0.75,0.506478209,0.237473684,0.353938585,0.591653733,0.336,0.0937,7.122060462,0.270442105
4813,eyeliner_product_4813,eyeliner,0.452,high,0,2,71,Wooden Cosmetic Case,Wood/Bamboo,7,0.784,87.75,33.21,56.73,8.58,express,Other,0.5,0.442285041,0.923684211,0.176101469,0.288325573,0.558,0.04845,10.94387754,0.309705263
4814,lotion_product_4814,lotion,0.185,high,1,2,11,Bamboo Dropper Bottle,Wood/Bamboo,8,0.472,81.52,38.39,64.48,6.49,fragile,Asia,0.75,0.258539458,0.858105263,0.245260347,0.421969305,0.349,0.0615,13.74999997,0.452731579
4815,compact_product_4815,compact,0.207,medium,0,3,9,Embossed Metal Gift Tin,Aluminum,7,0.477,1.78,90.76,97.4,8.92,fragile,Asia,0.5,0.261484099,0.018736842,0.944459279,0.989653388,0.592,0.4206,18.7002096,0.028021053
4816,lip_balm_product_4816,lip_balm,0.339,low,0,1,20,Refillable Metal Compact Case,Aluminum,7,0.857,0.37,86.58,78.74,10.88,standard,North America,0.5,0.485276796,0.003894737,0.888651535,0.667873771,0.788,0.4721,12.69544923,-0.035231579
4817,compact_product_4817,compact,0.216,medium,0,3,13,Airless Pump Bottle,Other,8,0.329,48.7,54.2,46.42,6.17,fragile,Asia,0.75,0.174322733,0.512631579,0.456341789,0.110536299,0.317,0.3099,18.75379934,0.358689474
4818,mascara_product_4818,mascara,0.367,low,0,1,30,Frosted Glass Serum Bottle,Glass,8,1.141,7.73,72.3,85.18,11.71,fragile,Europe,0.75,0.652532391,0.081368421,0.69799733,0.778927401,0.871,0.2971,10.26292725,0.063110526
4819,lipstick_product_4819,lipstick,0.068,medium,0,3,131,Refillable Metal Compact Case,Aluminum,9,0.16,3.28,87.77,95.67,8.42,standard,Asia,1,0.074793875,0.034526316,0.904539386,0.959820659,0.542,0.39935,52.62499967,0.247757895
4820,lipstick_product_4820,lipstick,0.325,low,0,1,96,Stackable Sample Pot,Plastic,7,1.089,7.37,59.02,62.35,5.35,express,Other,0.5,0.621908127,0.077578947,0.520694259,0.385238834,0.235,0.27845,4.912763999,0.152773684
4821,compact_product_4821,compact,0.455,high,0,2,4,Glass Cosmetic Jar,Glass,8,1.27,1.93,80.48,72.42,7.92,standard,Asia,0.75,0.728504122,0.020315789,0.807209613,0.558889464,0.492,0.4427,6.236220468,0.158494737
4822,toner_product_4822,toner,0.156,medium,1,1,130,Refillable Acrylic Jar,Plastic,9,0.25,6.29,45.17,69.11,6.58,standard,Asia,1,0.127797409,0.066210526,0.335781041,0.501810657,0.358,0.10615,26.31999989,0.312463158
4823,serum_product_4823,serum,0.093,medium,1,1,128,Molded Pulp Tray,Molded Pulp,6,0.209,86.95,36.65,74.45,6.86,fragile,Asia,0.25,0.103651354,0.915263158,0.222029372,0.593895499,0.386,-0.00575,32.82296635,0.258778947
4824,lipstick_product_4824,lipstick,0.087,medium,0,2,91,Bamboo Fiber Compact Case,Wood/Bamboo,7,0.296,93.53,54.77,74.28,7.58,fragile,Asia,0.5,0.154888104,0.984526316,0.463951936,0.590963959,0.458,0.1763,25.60810802,0.357957895
4825,lotion_product_4825,lotion,0.302,medium,1,2,65,Recycled PP Compact Case,Plastic,8,0.573,30.8,40.22,61.84,4.73,standard,Asia,0.75,0.318021201,0.324210526,0.269692924,0.376444215,0.173,0.093,8.254799288,0.345363158
4826,lipstick_product_4826,lipstick,0.311,low,0,1,31,Recycled PET Bottle,Plastic,7,0.511,6.49,40.06,54.32,6.47,fragile,North America,0.5,0.281507656,0.068315789,0.267556742,0.246766684,0.347,0.129,12.66144812,0.116394737
4827,mascara_product_4827,mascara,0.376,medium,0,2,34,Stackable Sample Pot,Plastic,7,0.756,13.61,41.1,49.9,6.59,standard,Other,0.5,0.425795053,0.143263158,0.281441923,0.170546646,0.359,0.1615,8.716931205,0.135278947
4828,cream_product_4828,cream,0.389,medium,0,2,18,Refillable Acrylic Jar,Plastic,9,1.212,9.37,55.24,67.48,7.77,standard,Other,1,0.694346289,0.098631579,0.470226969,0.473702362,0.477,0.215,6.410891084,0.286489474
4829,toner_product_4829,toner,0.441,low,1,2,94,Refillable Glass Foundation Bottle,Glass,7,1.149,1.97,73.55,90.19,7.6,standard,North America,0.5,0.657243816,0.020736842,0.714686248,0.865321607,0.46,0.28455,6.61444734,0.068221053
4830,compact_product_4830,compact,0.05,low,0,1,86,Double-Walled Acrylic Jar,Plastic,8,0.094,12.76,52.55,42.33,7.5,standard,North America,0.75,0.035924617,0.134315789,0.434312417,0.040006898,0.45,0.31385,79.78723319,0.205294737
4831,foundation_product_4831,foundation,0.209,high,1,2,68,Paper Tube Lip Balm Container,Paper/Paperboard,8,0.542,75.64,30.71,79.84,6.33,fragile,Europe,0.75,0.299764429,0.796210526,0.142723632,0.686842559,0.333,-0.0921,11.67896677,0.438963158
4832,lotion_product_4832,lotion,0.419,high,1,1,42,Bamboo Mascara Tube,Wood/Bamboo,8,1.385,64.75,45.21,60.9,9.87,express,Asia,0.75,0.796230859,0.681578947,0.336315087,0.360234523,0.687,0.1476,7.126353785,0.298373684
4833,lotion_product_4833,lotion,0.423,medium,1,1,124,Rigid Kraft Paper Box,Paper/Paperboard,7,0.98,86.55,41.76,85.68,6.57,express,Europe,0.5,0.557714958,0.911052632,0.290253672,0.787549577,0.357,-0.0108,6.704081626,0.366215789
4834,cream_product_4834,cream,0.182,high,0,3,37,Bamboo Fiber Compact Case,Wood/Bamboo,8,0.429,85.97,32.71,50.5,9.72,express,North America,0.75,0.233215548,0.904947368,0.169425901,0.180893257,0.672,0.0746,22.6573426,0.36988421
4835,lip_balm_product_4835,lip_balm,0.281,high,0,2,120,Tinted Glass Cream Jar,Aluminum,7,0.782,1.44,80.31,81.46,9.81,standard,Asia,0.5,0.441107185,0.015157895,0.80493992,0.71477841,0.681,0.3958,12.54475702,0.000247368
4836,lotion_product_4836,lotion,0.207,high,1,2,57,Refillable Glass Foundation Bottle,Glass,8,0.345,0.63,60.6,93.71,10.38,express,Other,0.75,0.183745583,0.006631579,0.541789052,0.926021728,0.738,0.13745,30.08695643,0.080589474
4837,eyeliner_product_4837,eyeliner,0.122,high,0,3,18,Bamboo Fiber Compact Case,Wood/Bamboo,7,0.188,68.05,35.09,68.22,6.96,standard,North America,0.5,0.091283863,0.716315789,0.201201602,0.486463183,0.396,0.0098,37.0212764,0.296094737
4838,toner_product_4838,toner,0.32,low,1,3,3,PCR Plastic Lotion Bottle,Plastic,7,0.544,17.79,49.86,66.42,6.07,express,North America,0.5,0.300942285,0.187263158,0.398397864,0.455423349,0.307,0.1665,11.15808821,0.164078947
4839,lip_balm_product_4839,lip_balm,0.114,medium,0,2,139,Metalized Paperboard Box,Aluminum,7,0.186,2.03,82.91,75.54,7.7,fragile,Asia,0.5,0.090106007,0.021368421,0.83965287,0.612691843,0.47,0.4514,41.39784924,0.065410526
4840,mascara_product_4840,mascara,0.435,low,0,1,69,Airless Pump Bottle,Other,7,1.294,43.14,42.89,41.28,7.82,standard,Asia,0.5,0.742638398,0.454105263,0.305340454,0.021900328,0.482,0.2225,6.043276657,0.191631579
4841,mascara_product_4841,mascara,0.047,high,0,2,146,Recycled HDPE Tube,Plastic,9,0.124,26.98,68.44,58.16,5.82,standard,North America,1,0.053592462,0.284,0.646461949,0.312984997,0.282,0.3936,46.93548349,0.4006
4842,serum_product_4842,serum,0.412,medium,1,2,120,Aluminium Cosmetic Tin,Aluminum,9,0.776,4.61,83.28,95.61,9.07,express,Asia,1,0.437573616,0.048526316,0.84459279,0.958785998,0.607,0.35475,11.68814431,0.232457895
4843,mascara_product_4843,mascara,0.395,low,0,2,42,Aluminium Cosmetic Tin,Aluminum,9,1.02,2.06,81.3,88.27,8.94,express,North America,1,0.581272084,0.021684211,0.818157543,0.83221245,0.594,0.37165,8.764705874,0.228305263
4844,cream_product_4844,cream,0.064,low,0,2,31,Rigid Kraft Paper Box,Paper/Paperboard,6,0.099,90.39,44.78,79,5.8,express,Other,0.25,0.038869258,0.951473684,0.330574099,0.672357303,0.28,0.0528,58.58585799,0.301442105
4845,cream_product_4845,cream,0.35,medium,0,1,76,Aluminium Spray Bottle,Aluminum,8,0.81,1.8,82.3,77.64,7.31,fragile,North America,0.75,0.457597173,0.018947368,0.831508678,0.648904984,0.431,0.4348,9.024691347,0.17638421
4846,lotion_product_4846,lotion,0.304,medium,1,3,85,Recycled Cardboard Sleeve,Paper/Paperboard,8,0.516,94.59,36.53,85.47,3.53,fragile,North America,0.75,0.284452297,0.995684211,0.220427236,0.783928263,0.053,-0.06205,6.841085258,0.582805263
4847,cream_product_4847,cream,0.088,medium,0,1,137,Paper Tube Lip Balm Container,Paper/Paperboard,5,0.231,79.66,27.35,77.03,5.92,standard,Asia,0,0.116607774,0.838526316,0.097863818,0.638385929,0.292,-0.11165,25.62770552,0.163957895
4848,lip_balm_product_4848,lip_balm,0.063,low,0,1,27,FSC Paperboard Carton,Paper/Paperboard,7,0.124,93.81,27.44,78.74,4.19,express,Asia,0.5,0.053592462,0.987473684,0.099065421,0.667873771,0.119,-0.1193,33.79032231,0.460542105
4849,cream_product_4849,cream,0.196,high,0,2,64,Stackable Sample Pot,Plastic,7,0.596,12.35,67.04,72.22,7.36,fragile,Asia,0.5,0.331566549,0.13,0.62777036,0.555440593,0.436,0.3093,12.34899327,0.1082
4850,lipstick_product_4850,lipstick,0.449,low,0,1,92,Compostable Pouch with Valve,Bioplastic,8,1.092,76.59,30.44,50.04,8.76,standard,North America,0.75,0.623674911,0.806210526,0.139118825,0.172960855,0.576,0.0542,8.021978015,0.369063158
4851,serum_product_4851,serum,0.167,low,1,1,71,Refillable Glass Foundation Bottle,Glass,8,0.482,6.43,64.88,85.36,8.15,standard,North America,0.75,0.26442874,0.067684211,0.598931909,0.782031385,0.515,0.222,16.90871366,0.165805263
4852,cream_product_4852,cream,0.171,medium,0,3,10,Recycled HDPE Tube,Plastic,7,0.556,23.02,69.77,46.02,6.55,standard,Europe,0.5,0.308009423,0.242315789,0.664218959,0.103638558,0.355,0.4676,11.78057552,0.166194737
4853,lotion_product_4853,lotion,0.174,low,1,1,87,Squeezable Silicone Tube,Plastic,7,0.372,21.42,65.54,78.75,6.78,standard,North America,0.5,0.199646643,0.225473684,0.607743658,0.668046215,0.378,0.26165,18.2258064,0.154242105
4854,lotion_product_4854,lotion,0.347,low,1,2,146,Squeezable Silicone Tube,Plastic,8,1.015,24.24,48.88,40.35,5.8,fragile,Asia,0.75,0.578327444,0.255157895,0.385313752,0.00586308,0.28,0.28705,5.714285709,0.292547368
4855,lotion_product_4855,lotion,0.062,low,1,1,104,Cornstarch Bioplastic Jar,Bioplastic,6,0.166,88.52,36.79,62.97,6.75,express,Asia,0.25,0.078327444,0.931789474,0.223898531,0.395930333,0.375,0.05305,40.66265036,0.267036842
4856,foundation_product_4856,foundation,0.273,medium,1,3,14,Recycled PET Bottle,Plastic,7,0.665,26.15,61.33,45.96,4.8,standard,Europe,0.5,0.372202591,0.275263158,0.55153538,0.102603897,0.18,0.3835,7.218045102,0.228578947
4857,eyeliner_product_4857,eyeliner,0.2,medium,0,1,125,Frosted Glass Serum Bottle,Glass,7,0.625,4.42,67.64,85.33,7.11,standard,Asia,0.5,0.348645465,0.046526316,0.635781041,0.781514054,0.411,0.24975,11.37599998,0.090657895
4858,cream_product_4858,cream,0.14,low,0,1,6,Embossed Metal Gift Tin,Aluminum,9,0.451,2.48,70.71,87.04,11.06,standard,North America,1,0.246171967,0.026105263,0.676769025,0.811001897,0.806,0.2719,24.52328154,0.166031579
4859,toner_product_4859,toner,0.425,medium,1,2,90,Recycled HDPE Tube,Plastic,9,1.039,24.43,59.14,74.87,7.29,express,Asia,1,0.592461719,0.257157895,0.522296395,0.601138127,0.429,0.21705,7.01636188,0.348447368
4860,mascara_product_4860,mascara,0.17,low,0,2,126,Molded Pulp Tray,Molded Pulp,8,0.554,71.82,25.8,69.57,4.53,standard,Europe,0.75,0.306831566,0.756,0.077169559,0.509743059,0.153,-0.08985,8.176895292,0.4809
4861,compact_product_4861,compact,0.223,high,0,1,15,Recycled Glass Perfume Bottle,Glass,6,0.572,7.85,76.6,91.45,6.62,fragile,Other,0.25,0.317432273,0.082631579,0.75540721,0.887049491,0.362,0.30875,11.57342655,0.016189474
4862,lipstick_product_4862,lipstick,0.104,medium,0,1,137,Refillable Glass Foundation Bottle,Glass,8,0.305,0.99,72.43,79.46,6.87,express,Asia,0.75,0.160188457,0.010421053,0.699732977,0.680289705,0.387,0.327,22.52459009,0.187026316
4863,toner_product_4863,toner,0.373,low,1,3,84,PETG Lotion Bottle,Plastic,8,1.081,27.18,40.66,77.13,5.41,standard,Other,0.75,0.617196702,0.286105263,0.275567423,0.640110364,0.241,0.02095,5.004625342,0.313531579
4864,foundation_product_4864,foundation,0.222,low,1,1,11,Bamboo Dropper Bottle,Wood/Bamboo,6,0.759,81.73,40.04,64.44,9.75,express,Asia,0.25,0.427561837,0.860315789,0.26728972,0.421279531,0.675,0.0782,12.84584979,0.155594737
4865,lotion_product_4865,lotion,0.466,high,1,2,79,Recycled HDPE Tube,Plastic,8,1.193,17.76,49.98,48.57,7.58,fragile,Asia,0.75,0.683156654,0.186947368,0.4,0.147611657,0.458,0.25695,6.353730087,0.21868421
4866,toner_product_4866,toner,0.072,high,1,3,127,Stackable Sample Pot,Plastic,9,0.141,24.74,67.05,68.34,7.73,standard,Asia,1,0.06360424,0.260421053,0.627903872,0.488532506,0.473,0.3288,54.82269465,0.336226316
4867,lotion_product_4867,lotion,0.202,low,1,2,30,Bamboo Fiber Compact Case,Wood/Bamboo,6,0.524,77.59,36.8,83.92,8.38,express,Asia,0.25,0.289163722,0.816736842,0.224032043,0.757199517,0.538,-0.0516,15.99236638,0.183621053
4868,mascara_product_4868,mascara,0.459,low,0,3,22,Recycled PET Bottle,Plastic,7,1.32,27.58,40.99,47.07,5.13,standard,Asia,0.5,0.75795053,0.290315789,0.279973298,0.121745128,0.213,0.17455,3.886363633,0.223194737
4869,lipstick_product_4869,lipstick,0.083,low,0,1,102,Compostable Pouch with Valve,Bioplastic,6,0.21,85.34,33.15,67.06,8.59,fragile,Asia,0.25,0.104240283,0.898315789,0.175300401,0.466459734,0.559,-0.0038,40.90476171,0.201794737
4870,mascara_product_4870,mascara,0.232,low,0,2,129,Squeezable Silicone Tube,Plastic,7,0.415,14.05,69.78,68.81,5.74,fragile,Asia,0.5,0.224970553,0.147894737,0.66435247,0.496637351,0.274,0.35375,13.83132527,0.162168421
4871,lotion_product_4871,lotion,0.23,medium,1,1,138,PCR Plastic Lotion Bottle,Plastic,8,0.377,34.63,48.18,57.87,4.61,standard,North America,0.75,0.202591284,0.364526316,0.375967957,0.307984135,0.161,0.19245,12.22811668,0.361057895
4872,lotion_product_4872,lotion,0.088,high,1,2,108,Wooden Cosmetic Case,Wood/Bamboo,8,0.282,73.18,27.85,61.02,8.76,express,Asia,0.75,0.146643109,0.770315789,0.104539386,0.362303845,0.576,-0.0266,31.06382968,0.358294737
4873,lotion_product_4873,lotion,0.259,high,1,2,38,Recycled Aluminum Deodorant Stick,Aluminum,7,0.739,2.6,94.35,94.47,11.43,standard,Asia,0.5,0.415783274,0.027368421,0.992389853,0.939127436,0.843,0.47115,15.46684707,-0.044689474
4874,eyeliner_product_4874,eyeliner,0.113,low,0,1,75,Aluminium Cosmetic Tin,Aluminum,8,0.183,4.42,94.02,90.9,11.85,standard,Asia,0.75,0.088339223,0.046526316,0.987983979,0.877565097,0.885,0.4857,64.75409801,0.048457895
4875,mascara_product_4875,mascara,0.188,low,0,2,9,Refillable Metal Compact Case,Aluminum,9,0.321,1.32,86.7,83.28,9.35,standard,North America,1,0.169611307,0.013894737,0.890253672,0.746163132,0.635,0.4506,29.12772577,0.213668421
4876,serum_product_4876,serum,0.254,low,1,2,123,Refillable Acrylic Jar,Plastic,7,0.65,15.55,48.51,51.13,4.28,standard,North America,0.5,0.363368669,0.163684211,0.380373832,0.1917572,0.128,0.22945,6.584615374,0.210705263
4877,lip_balm_product_4877,lip_balm,0.091,low,0,1,58,Bamboo Mascara Tube,Wood/Bamboo,8,0.15,77.42,26.28,51.56,6.15,fragile,North America,0.75,0.068904594,0.814947368,0.083578104,0.199172271,0.315,0.005,40.99999973,0.44998421
4878,eyeliner_product_4878,eyeliner,0.185,medium,0,2,123,Paper Tube Lip Balm Container,Paper/Paperboard,6,0.521,87.09,25.8,92.19,4.07,standard,Asia,0.25,0.287396937,0.916736842,0.077169559,0.899810312,0.107,-0.20295,7.811900177,0.342921053
4879,lip_balm_product_4879,lip_balm,0.442,medium,0,2,74,Double-Walled Acrylic Jar,Plastic,7,0.905,34.26,48.63,40.55,5.99,fragile,North America,0.5,0.513545347,0.360631579,0.381975968,0.00931195,0.299,0.28355,6.618784523,0.218489474
4880,cream_product_4880,cream,0.392,medium,0,2,81,Wooden Cosmetic Case,Wood/Bamboo,8,0.894,85.58,33.23,53.99,6.65,fragile,Asia,0.75,0.507067138,0.900842105,0.176368491,0.241076048,0.365,0.06235,7.438478739,0.460752632
